t   links   init                                
c   fr  to  len mode    type    lanes   vdfunc  ul1 ul2 ul3
a   500053  102500  0.03    a   900 5   50  2025    5750    900
a   500054  102520  0.03    a   900 5   50  2026    5750    900
a   500055  102630  0.03    a   900 5   50  2027    5750    900
a   500056  102850  0.03    a   900 5   50  2028    5750    900
a   500057  102850  0.03    a   900 5   50  2029    5750    900
a   500058  102860  0.03    a   900 5   50  2030    5750    900
a   500059  102860  0.03    a   900 5   50  2031    5750    900
a   500060  103380  0.03    a   900 5   50  2032    5750    900
a   500061  103380  0.03    a   900 5   50  2033    5750    900
a   500062  103400  0.03    a   900 5   50  2034    5750    900
a   500063  103410  0.03    a   900 5   50  2035    5750    900
a   500064  103410  0.03    a   900 5   50  2036    5750    900
a   500065  103430  0.03    a   900 5   50  2037    5750    900
a   500066  103510  0.03    a   900 5   50  2038    5750    900
a   500067  103520  0.03    a   900 5   50  2039    5750    900
a   500068  103530  0.03    a   900 5   50  2040    5750    900
a   500069  103550  0.03    a   900 5   50  2041    5750    900
a   500070  103550  0.03    a   900 5   50  2042    5750    900
a   500071  103620  0.03    a   900 5   50  2043    5750    900
a   500072  103630  0.03    a   900 5   50  2044    5750    900
a   500073  103650  0.03    a   900 5   50  2045    5750    900
a   500074  103700  0.03    a   900 5   50  2046    5750    900
a   500075  103720  0.03    a   900 5   50  2047    5750    900
a   500076  103820  0.03    a   900 5   50  2048    5750    900
a   500077  103820  0.03    a   900 5   50  2049    5750    900
a   500078  103830  0.03    a   900 5   50  2050    5750    900
a   500079  103850  0.03    a   900 5   50  2051    5750    900
a   500080  103850  0.03    a   900 5   50  2052    5750    900
a   500081  103860  0.03    a   900 5   50  2053    5750    900
a   500082  103880  0.03    a   900 5   50  2054    5750    900
a   500083  103900  0.03    a   900 5   50  2055    5750    900
a   500084  103910  0.03    a   900 5   50  2056    5750    900
a   500085  103930  0.03    a   900 5   50  2057    5750    900
a   500086  104000  0.03    a   231 5   50  2058    5750    231
a   500087  104150  0.03    a   900 5   50  2059    5750    900
a   500088  104200  0.03    a   900 5   50  2060    5750    900
a   500089  104200  0.03    a   900 5   50  2061    5750    900
a   500090  104400  0.03    a   900 5   50  2062    5750    900
a   500091  104530  0.03    a   900 5   50  2063    5750    900
a   500092  104630  0.03    a   900 5   50  2064    5750    900
a   500093  105260  0.03    a   900 5   50  2065    5750    900
a   500094  105300  0.03    a   900 5   50  2066    5750    900
a   500095  105330  0.03    a   900 5   50  2067    5750    900
a   500096  105330  0.03    a   900 5   50  2068    5750    900
a   500097  105960  0.03    a   900 5   50  2069    5750    900
a   500098  106880  0.03    a   232 5   50  2070    5750    232
a   500099  107210  0.03    a   232 5   50  2071    5750    232
a   500100  107920  0.03    a   122 5   50  2072    5750    122
a   500101  202430  0.03    a   900 5   50  2073    5750    900
a   500102  202550  0.03    a   900 5   50  2074    5750    900
a   500103  202650  0.03    a   900 5   50  2075    5750    900
a   500104  202770  0.03    a   900 5   50  2076    5750    900
a   500105  202840  0.03    a   900 5   50  2077    5750    900
a   500106  202920  0.03    a   900 5   50  2078    5750    900
a   500107  203021  0.03    a   900 5   50  2079    5750    900
a   500108  203120  0.03    a   900 5   50  2080    5750    900
a   500109  203160  0.03    a   900 5   50  2081    5750    900
a   500110  203160  0.03    a   900 5   50  2082    5750    900
a   500111  204241  0.03    a   900 5   50  2083    5750    900
a   500112  204250  0.03    a   900 5   50  2084    5750    900
a   500113  204502  0.03    a   900 5   50  2085    5750    900
a   500114  204507  0.03    a   900 5   50  2086    5750    900
a   500115  204602  0.03    a   900 5   50  2087    5750    900
a   500116  204704  0.03    a   900 5   50  2088    5750    900
a   500117  102920  0.03    a   900 5   50  2089    5750    900
a   500118  102970  0.03    a   900 5   50  2090    5750    900
a   500119  103010  0.03    a   900 5   50  2091    5750    900
a   500120  103110  0.03    a   900 5   50  2092    5750    900
a   500121  103200  0.03    a   900 5   50  2093    5750    900
a   500122  103210  0.03    a   900 5   50  2094    5750    900
a   500123  103220  0.03    a   900 5   50  2095    5750    900
a   500124  103240  0.03    a   900 5   50  2096    5750    900
a   500125  103250  0.03    a   900 5   50  2097    5750    900
a   500126  103260  0.03    a   900 5   50  2098    5750    900
a   500127  103260  0.03    a   900 5   50  2099    5750    900
a   500128  103300  0.03    a   900 5   50  2100    5750    900
a   500129  103300  0.03    a   900 5   50  2101    5750    900
a   500130  103310  0.03    a   900 5   50  2102    5750    900
a   500131  103310  0.03    a   900 5   50  2103    5750    900
a   500132  103330  0.03    a   900 5   50  2104    5750    900
a   500133  103331  0.03    a   900 5   50  2105    5750    900
a   500134  103340  0.03    a   900 5   50  2106    5750    900
a   500135  103360  0.03    a   900 5   50  2107    5750    900
a   900000  101714  0.07    a   113 4   70  2108    8000    113
a   900000  300019  0.04    a   100 4   70  2109    8000    100
a   900001  102025  0.73    a   243 2   71  2110    3100    243
a   900001  300021  0.03    a   100 2   70  2111    4000    100
a   900002  101654  0.4 a   343 4   50  2112    4600    343
a   900002  300027  0.03    a   100 2   50  2113    2300    100
